molecule_chembl_id,canonical_smiles,bioactivity_class,MW,LogP,NumHDonors,NumHAcceptors,pIC50
CHEMBL558168,C[Si](C)(CCC[Si](CCCSCCCCCO[C@@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O[C@]3(C(=O)O)C[C@H](O)[C@@H](N)[C@H]([C@H](O)[C@H](O)CO)O3)[C@H]2O)[C@H](O)[C@H]1O)(CCCSCCCCCO[C@@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O[C@]3(C(=O)O)C[C@H](O)[C@@H](N)[C@H]([C@H](O)[C@H](O)CO)O3)[C@H]2O)[C@H](O)[C@H]1O)CCCSCCCCCO[C@@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O[C@]3(C(=O)O)C[C@H](O)[C@@H](N)[C@H]([C@H](O)[C@H](O)CO)O3)[C@H]2O)[C@H](O)[C@H]1O)CCC[Si](CCCSCCCCCO[C@@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O[C@]3(C(=O)O)C[C@H](O)[C@@H](N)[C@H]([C@H](O)[C@H](O)CO)O3)[C@H]2O)[C@H](O)[C@H]1O)(CCCSCCCCCO[C@@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O[C@]3(C(=O)O)C[C@H](O)[C@@H](N)[C@H]([C@H](O)[C@H](O)CO)O3)[C@H]2O)[C@H](O)[C@H]1O)CCCSCCCCCO[C@@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O[C@]3(C(=O)O)C[C@H](O)[C@@H](N)[C@H]([C@H](O)[C@H](O)CO)O3)[C@H]2O)[C@H](O)[C@H]1O,inactive,4607.235999999978,-28.04320000000031,72.0,114.0,3.6020599913279625
CHEMBL558168,C[Si](C)(CCC[Si](CCCSCCCCCO[C@@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O[C@]3(C(=O)O)C[C@H](O)[C@@H](N)[C@H]([C@H](O)[C@H](O)CO)O3)[C@H]2O)[C@H](O)[C@H]1O)(CCCSCCCCCO[C@@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O[C@]3(C(=O)O)C[C@H](O)[C@@H](N)[C@H]([C@H](O)[C@H](O)CO)O3)[C@H]2O)[C@H](O)[C@H]1O)CCCSCCCCCO[C@@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O[C@]3(C(=O)O)C[C@H](O)[C@@H](N)[C@H]([C@H](O)[C@H](O)CO)O3)[C@H]2O)[C@H](O)[C@H]1O)CCC[Si](CCCSCCCCCO[C@@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O[C@]3(C(=O)O)C[C@H](O)[C@@H](N)[C@H]([C@H](O)[C@H](O)CO)O3)[C@H]2O)[C@H](O)[C@H]1O)(CCCSCCCCCO[C@@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O[C@]3(C(=O)O)C[C@H](O)[C@@H](N)[C@H]([C@H](O)[C@H](O)CO)O3)[C@H]2O)[C@H](O)[C@H]1O)CCCSCCCCCO[C@@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O[C@]3(C(=O)O)C[C@H](O)[C@@H](N)[C@H]([C@H](O)[C@H](O)CO)O3)[C@H]2O)[C@H](O)[C@H]1O,inactive,4607.235999999978,-28.04320000000031,72.0,114.0,4.494850021680094
CHEMBL556411,N[C@@H]1[C@@H](O)C[C@](O[C@H]2[C@@H](O)[C@@H](CO)O[C@@H](O[C@@H]3[C@@H](CO)O[C@@H](OCCCCCSCCC[Si](CCCSCCCCCO[C@@H]4O[C@H](CO)[C@@H](O[C@@H]5O[C@H](CO)[C@H](O)[C@H](O[C@]6(C(=O)O)C[C@H](O)[C@@H](N)[C@H]([C@H](O)[C@H](O)CO)O6)[C@H]5O)[C@H](O)[C@H]4O)(CCCSCCCCCO[C@@H]4O[C@H](CO)[C@@H](O[C@@H]5O[C@H](CO)[C@H](O)[C@H](O[C@]6(C(=O)O)C[C@H](O)[C@@H](N)[C@H]([C@H](O)[C@H](O)CO)O6)[C@H]5O)[C@H](O)[C@H]4O)CCCSCCCCCO[C@@H]4O[C@H](CO)[C@@H](O[C@@H]5O[C@H](CO)[C@H](O)[C@H](O[C@]6(C(=O)O)C[C@H](O)[C@@H](N)[C@H]([C@H](O)[C@H](O)CO)O6)[C@H]5O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3O)[C@@H]2O)(C(=O)O)O[C@H]1[C@H](O)[C@H](O)CO,inactive,2967.249999999989,-20.841999999999924,48.0,76.0,3.6020599913279625
CHEMBL556411,N[C@@H]1[C@@H](O)C[C@](O[C@H]2[C@@H](O)[C@@H](CO)O[C@@H](O[C@@H]3[C@@H](CO)O[C@@H](OCCCCCSCCC[Si](CCCSCCCCCO[C@@H]4O[C@H](CO)[C@@H](O[C@@H]5O[C@H](CO)[C@H](O)[C@H](O[C@]6(C(=O)O)C[C@H](O)[C@@H](N)[C@H]([C@H](O)[C@H](O)CO)O6)[C@H]5O)[C@H](O)[C@H]4O)(CCCSCCCCCO[C@@H]4O[C@H](CO)[C@@H](O[C@@H]5O[C@H](CO)[C@H](O)[C@H](O[C@]6(C(=O)O)C[C@H](O)[C@@H](N)[C@H]([C@H](O)[C@H](O)CO)O6)[C@H]5O)[C@H](O)[C@H]4O)CCCSCCCCCO[C@@H]4O[C@H](CO)[C@@H](O[C@@H]5O[C@H](CO)[C@H](O)[C@H](O[C@]6(C(=O)O)C[C@H](O)[C@@H](N)[C@H]([C@H](O)[C@H](O)CO)O6)[C@H]5O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3O)[C@@H]2O)(C(=O)O)O[C@H]1[C@H](O)[C@H](O)CO,inactive,2967.249999999989,-20.841999999999924,48.0,76.0,4.494850021680094
CHEMBL562965,N[C@@H]1[C@@H](O)C[C@](O[C@H]2[C@@H](O)[C@@H](CO)O[C@@H](O[C@@H]3[C@@H](CO)O[C@@H](OCCCCCSCCC[Si](CCCSCCCCCO[C@@H]4O[C@H](CO)[C@@H](O[C@@H]5O[C@H](CO)[C@H](O)[C@H](O[C@]6(C(=O)O)C[C@H](O)[C@@H](N)[C@H]([C@H](O)[C@H](O)CO)O6)[C@H]5O)[C@H](O)[C@H]4O)(CCCSCCCCCO[C@@H]4O[C@H](CO)[C@@H](O[C@@H]5O[C@H](CO)[C@H](O)[C@H](O[C@]6(C(=O)O)C[C@H](O)[C@@H](N)[C@H]([C@H](O)[C@H](O)CO)O6)[C@H]5O)[C@H](O)[C@H]4O)c4ccccc4)[C@H](O)[C@H]3O)[C@@H]2O)(C(=O)O)O[C@H]1[C@H](O)[C@H](O)CO,inactive,2309.564999999998,-14.865499999999962,36.0,57.0,3.6020599913279625
CHEMBL562965,N[C@@H]1[C@@H](O)C[C@](O[C@H]2[C@@H](O)[C@@H](CO)O[C@@H](O[C@@H]3[C@@H](CO)O[C@@H](OCCCCCSCCC[Si](CCCSCCCCCO[C@@H]4O[C@H](CO)[C@@H](O[C@@H]5O[C@H](CO)[C@H](O)[C@H](O[C@]6(C(=O)O)C[C@H](O)[C@@H](N)[C@H]([C@H](O)[C@H](O)CO)O6)[C@H]5O)[C@H](O)[C@H]4O)(CCCSCCCCCO[C@@H]4O[C@H](CO)[C@@H](O[C@@H]5O[C@H](CO)[C@H](O)[C@H](O[C@]6(C(=O)O)C[C@H](O)[C@@H](N)[C@H]([C@H](O)[C@H](O)CO)O6)[C@H]5O)[C@H](O)[C@H]4O)c4ccccc4)[C@H](O)[C@H]3O)[C@@H]2O)(C(=O)O)O[C@H]1[C@H](O)[C@H](O)CO,inactive,2309.564999999998,-14.865499999999962,36.0,57.0,3.9030899869919438
CHEMBL539726,C=CCCCO[C@@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O[C@]3(C(=O)O)C[C@H](O)[C@@H](N)[C@H]([C@H](O)[C@H](O)CO)O3)[C@H]2O)[C@H](O)[C@H]1O,inactive,659.6350000000004,-6.4102999999999914,12.0,18.0,3.3010299956639813
CHEMBL539726,C=CCCCO[C@@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O[C@]3(C(=O)O)C[C@H](O)[C@@H](N)[C@H]([C@H](O)[C@H](O)CO)O3)[C@H]2O)[C@H](O)[C@H]1O,inactive,659.6350000000004,-6.4102999999999914,12.0,18.0,3.6020599913279625
CHEMBL599886,Cc1cc(=O)oc2c1ccc1oc(C(=O)c3ccccc3)c(C)c12,intermediate,318.32800000000003,4.3870400000000025,0.0,4.0,5.345823458122039
CHEMBL601845,Cc1cc(=O)oc2c1ccc1oc(C(=O)c3ccccc3)cc12,intermediate,304.301,4.078620000000003,0.0,4.0,5.614393726401688
CHEMBL601846,CCCc1c(C(=O)c2ccccc2)oc2ccc3c(C)cc(=O)oc3c12,active,346.3820000000001,5.031120000000004,0.0,4.0,6.5376020021010435
CHEMBL601847,CCCCCCc1c(C(=O)c2ccccc2)oc2ccc3c(C)cc(=O)oc3c12,active,388.4630000000002,6.201420000000006,0.0,4.0,6.187086643357144
CHEMBL606419,CCCCCCCCCCc1c(C(=O)c2ccccc2)oc2ccc3c(C)cc(=O)oc3c12,inactive,444.57100000000025,7.761820000000008,0.0,4.0,4.6020599913279625
CHEMBL600995,Cc1cc(=O)oc2c1ccc1oc(C(=O)c3ccccc3)c(-c3ccccc3)c12,active,380.39900000000006,5.745620000000004,0.0,4.0,6.853871964321762
CHEMBL604745,Cc1cc(=O)oc2c1ccc1oc(C(=O)c3ccccc3)c(-c3cccc4ccccc34)c12,active,430.4590000000001,6.898820000000004,0.0,4.0,6.055517327849832
CHEMBL600389,Cc1cc(=O)oc2c1ccc1oc(C(=O)c3ccccc3)c(-c3ccc4ccccc4c3)c12,intermediate,430.4590000000001,6.898820000000004,0.0,4.0,5.718966632752273
CHEMBL591218,Cc1cc(=O)oc2c1ccc1oc(C(=O)c3ccccc3)c(-c3cccs3)c12,active,386.42800000000005,5.807120000000003,0.0,5.0,6.823908740944319
CHEMBL600601,Cc1cc(=O)oc2c1ccc1oc(C(=O)c3ccccc3)c(-c3ccco3)c12,active,370.36000000000007,5.338620000000003,0.0,5.0,6.187086643357144
CHEMBL606417,Cc1ccc(-c2c(C(=O)c3ccccc3)oc3ccc4c(C)cc(=O)oc4c23)cc1,active,394.4260000000002,6.054040000000005,0.0,4.0,6.086186147616283
CHEMBL599992,COc1ccc(-c2c(C(=O)c3ccccc3)oc3ccc4c(C)cc(=O)oc4c23)cc1,inactive,410.4250000000002,5.7542200000000046,0.0,5.0,4.996539467890494
CHEMBL603908,Cc1cc(=O)oc2c1ccc1oc(C(=O)c3ccccc3)c(-c3ccc([N+](=O)[O-])cc3)c12,active,425.39600000000013,5.653820000000004,0.0,6.0,6.119186407719209
CHEMBL604338,Cc1cc(=O)oc2c1ccc1oc(C(=O)c3ccccc3)c(-c3ccc(Cl)cc3)c12,intermediate,414.8440000000001,6.399020000000004,0.0,4.0,5.406713932979542
CHEMBL605369,Cc1cc(=O)oc2c1ccc1oc(C(=O)c3ccccc3)c(-c3ccc(Br)cc3)c12,active,459.2950000000001,6.5081200000000035,0.0,4.0,6.337242168318426
CHEMBL601648,Cc1cc(=O)oc2c1ccc1oc(C(=O)c3ccccc3)c(-c3cccc(Br)c3)c12,active,459.2950000000001,6.5081200000000035,0.0,4.0,7.096910013008056
CHEMBL601649,Cc1cc(=O)oc2c1ccc1oc(C(=O)c3ccccc3)c(-c3ccccc3Br)c12,active,459.2950000000001,6.5081200000000035,0.0,4.0,6.136677139879544
CHEMBL604332,Cc1cc(=O)oc2c1ccc1oc(C(=O)c3ccccc3)c(-c3cc(Br)cc(Br)c3)c12,active,538.191,7.270620000000004,0.0,4.0,7.0
CHEMBL600812,Cc1cccc(-c2c(C(=O)c3ccccc3)oc3ccc4c(C)cc(=O)oc4c23)c1,active,394.4260000000002,6.054040000000005,0.0,4.0,7.0
CHEMBL600813,Cc1cc(=O)oc2c1ccc1oc(C(=O)c3ccccc3)c(-c3cccc([N+](=O)[O-])c3)c12,active,425.39600000000013,5.653820000000004,0.0,6.0,6.6020599913279625
CHEMBL603087,Cc1cc(=O)oc2c1ccc1oc(C(=O)c3ccccc3)c(-c3cccc(Cl)c3)c12,intermediate,414.8440000000001,6.399020000000004,0.0,4.0,5.85078088734462
CHEMBL605794,Cc1cc(=O)oc2c1ccc1oc(C(=O)c3ccccc3)c(-c3cccc(C#N)c3)c12,active,405.4090000000001,5.617300000000004,0.0,5.0,6.275724130399211
CHEMBL602885,C/C=C/C(=O)Oc1cccc2oc(C(=O)c3ccccc3)c(-c3ccccc3)c12,inactive,382.4150000000001,5.812300000000004,0.0,4.0,4.681519274825483
CHEMBL606333,O=C(c1ccccc1)c1oc2ccccc2c1-c1ccccc1,inactive,298.341,5.3308000000000035,0.0,2.0,4.6020599913279625
CHEMBL604754,O=C(c1ccccc1)c1oc2ccc3ccccc3c2c1-c1ccccc1,inactive,348.40100000000007,6.484000000000004,0.0,2.0,4.6020599913279625
CHEMBL602077,O=C(c1ccccc1)c1oc2ccc3ccc(=O)oc3c2c1-c1ccccc1,inactive,366.37200000000007,5.437200000000004,0.0,4.0,4.7544873321858505
CHEMBL601236,Cc1cc2ccc3oc(C(=O)c4ccccc4)c(-c4ccccc4)c3c2oc1=O,intermediate,380.3990000000001,5.745620000000004,0.0,4.0,5.554395796726403
CHEMBL601443,Cc1cc2oc(C(=O)c3ccccc3)c(-c3ccccc3)c2c2oc(=O)ccc12,intermediate,380.39900000000017,5.745620000000004,0.0,4.0,5.110138278741812
CHEMBL604750,CCc1cc(=O)oc2c1ccc1oc(C(=O)c3ccccc3)c(-c3ccccc3)c12,active,394.4260000000001,5.9996000000000045,0.0,4.0,6.619788758288394
CHEMBL601444,CCCc1cc(=O)oc2c1ccc1oc(C(=O)c3ccccc3)c(-c3ccccc3)c12,active,408.4530000000001,6.389700000000005,0.0,4.0,6.327902142064283
CHEMBL600623,O=C(c1ccccc1)c1oc2ccc3c(-c4ccccc4)cc(=O)oc3c2c1-c1ccccc1,inactive,442.4700000000002,7.104200000000006,0.0,4.0,4.6020599913279625
CHEMBL608087,Cc1c(C)c2ccc3oc(C(=O)c4ccccc4)c(-c4ccccc4)c3c2oc1=O,active,394.42600000000016,6.054040000000004,0.0,4.0,6.5376020021010435
CHEMBL600823,O=C(c1ccccc1)c1oc2ccc3c4c(c(=O)oc3c2c1-c1ccccc1)CCCC4,inactive,420.4640000000002,6.316000000000005,0.0,4.0,4.6020599913279625
CHEMBL600824,Cc1cc(=O)oc2c1ccc1sc(C(=O)c3ccccc3)c(-c3ccccc3)c12,active,396.4670000000001,6.214120000000005,0.0,4.0,6.142667503568732
CHEMBL605989,Cc1cc(=O)oc2c1ccc1oc(C(O)c3ccccc3)c(-c3ccccc3)c12,active,382.4150000000001,5.596320000000005,1.0,4.0,6.494850021680094
CHEMBL604327,Cc1cc(=O)oc2c1ccc1oc(Cc3ccccc3)c(-c3ccccc3)c12,active,366.41600000000005,6.105420000000004,0.0,3.0,6.200659450546418
CHEMBL605913,Cc1cc(=O)oc2c1ccc1occ(-c3ccccc3)c12,inactive,276.291,4.514620000000003,0.0,3.0,4.6020599913279625
CHEMBL600014,Cc1cc(=O)oc2c1ccc1oc(-c3ccccc3)c(-c3ccccc3)c12,inactive,352.38900000000007,6.181620000000004,0.0,3.0,4.6020599913279625
CHEMBL600015,CC(=O)c1oc2ccc3c(C)cc(=O)oc3c2c1-c1ccccc1,inactive,318.328,4.717220000000004,0.0,4.0,4.6020599913279625
CHEMBL611509,Cc1cc(=O)oc2c1ccc1oc(C(=O)c3ccco3)c(-c3ccccc3)c12,active,370.36000000000007,5.338620000000003,0.0,5.0,6.3872161432802645
CHEMBL602496,Cc1cc(=O)oc2c1ccc1oc(C(=O)c3cccs3)c(-c3ccccc3)c12,active,386.42800000000005,5.807120000000004,0.0,5.0,7.154901959985743
CHEMBL602497,Cc1cc(=O)oc2c1ccc1oc(C(=O)c3ccsc3)c(-c3ccccc3)c12,active,386.42800000000005,5.807120000000004,0.0,5.0,6.823908740944319
CHEMBL603709,Cc1cc(=O)oc2c1ccc1oc(C(=O)c3ccccn3)c(-c3ccccc3)c12,active,381.38700000000006,5.140620000000004,0.0,5.0,6.214670164989233
CHEMBL602498,Cc1ccc(C(=O)c2oc3ccc4c(C)cc(=O)oc4c3c2-c2ccccc2)cc1,active,394.4260000000001,6.054040000000005,0.0,4.0,6.060480747381382
CHEMBL605157,COc1ccc(C(=O)c2oc3ccc4c(C)cc(=O)oc4c3c2-c2ccccc2)cc1,intermediate,410.4250000000001,5.7542200000000046,0.0,5.0,5.777283528852417
CHEMBL601460,Cc1cc(=O)oc2c1ccc1oc(C(=O)c3ccc([N+](=O)[O-])cc3)c(-c3ccccc3)c12,intermediate,425.39600000000013,5.653820000000004,0.0,6.0,5.204119982655925
CHEMBL601461,Cc1cc(=O)oc2c1ccc1oc(C(=O)c3ccc(Cl)cc3)c(-c3ccccc3)c12,inactive,414.8440000000001,6.399020000000004,0.0,4.0,4.650916831220409
CHEMBL601676,Cc1cccc(C(=O)c2oc3ccc4c(C)cc(=O)oc4c3c2-c2ccccc2)c1,active,394.4260000000001,6.054040000000005,0.0,4.0,6.585026652029182
CHEMBL606418,Cc1ccccc1C(=O)c1oc2ccc3c(C)cc(=O)oc3c2c1-c1ccccc1,intermediate,394.42600000000016,6.054040000000005,0.0,4.0,5.1791420105603
CHEMBL600808,COc1cccc(C(=O)c2oc3ccc4c(C)cc(=O)oc4c3c2-c2ccccc2)c1,active,410.4250000000001,5.7542200000000046,0.0,5.0,6.958607314841775
CHEMBL602879,COc1ccccc1C(=O)c1oc2ccc3c(C)cc(=O)oc3c2c1-c1ccccc1,active,410.4250000000001,5.7542200000000046,0.0,5.0,6.1938200260161125
CHEMBL605587,Cc1cc(=O)oc2c1ccc1oc(C(=O)c3cccc([N+](=O)[O-])c3)c(-c3ccccc3)c12,intermediate,425.39600000000013,5.653820000000004,0.0,6.0,5.767003889607846
CHEMBL602270,Cc1cc(=O)oc2c1ccc1oc(C(=O)c3cccc(Cl)c3)c(-c3ccccc3)c12,active,414.8440000000001,6.399020000000004,0.0,4.0,6.585026652029182
CHEMBL605586,Cc1cc(=O)oc2c1ccc1oc(C(=O)c3cccc(F)c3)c(-c3ccccc3)c12,active,398.38900000000007,5.884720000000004,0.0,4.0,6.5376020021010435
CHEMBL602271,Cc1cc(=O)oc2c1ccc1oc(C(=O)c3cccc(O)c3)c(-c3ccccc3)c12,active,396.3980000000001,5.451220000000005,1.0,5.0,6.142667503568732
CHEMBL601230,CCOc1cccc(C(=O)c2oc3ccc4c(C)cc(=O)oc4c3c2-c2ccccc2)c1,active,424.45200000000017,6.144320000000006,0.0,5.0,6.920818753952375
CHEMBL601654,CCCOc1cccc(C(=O)c2oc3ccc4c(C)cc(=O)oc4c3c2-c2ccccc2)c1,active,438.47900000000016,6.534420000000006,0.0,5.0,6.823908740944319
CHEMBL601655,CCCCOc1cccc(C(=O)c2oc3ccc4c(C)cc(=O)oc4c3c2-c2ccccc2)c1,active,452.50600000000014,6.9245200000000064,0.0,5.0,7.096910013008056
CHEMBL601656,CCCCCOc1cccc(C(=O)c2oc3ccc4c(C)cc(=O)oc4c3c2-c2ccccc2)c1,active,466.53300000000024,7.314620000000007,0.0,5.0,6.853871964321762
CHEMBL601017,CCCCCCCCOc1cccc(C(=O)c2oc3ccc4c(C)cc(=O)oc4c3c2-c2ccccc2)c1,intermediate,508.6140000000003,8.484920000000006,0.0,5.0,5.098541678603888
CHEMBL599765,Cc1cc(=O)oc2c1ccc1oc(C(=O)c3cccc(OCCN(C)C)c3)c(-c3ccccc3)c12,intermediate,467.52100000000024,5.6860200000000045,0.0,6.0,5.277366077466188
CHEMBL597506,Cc1cc(=O)oc2c1ccc1oc(C(=O)c3cccc(OCCO)c3)c(-c3ccccc3)c12,intermediate,440.4510000000002,5.116720000000004,1.0,6.0,5.215382707367125
CHEMBL603236,Cc1cc(=O)oc2c1ccc1oc(C(=O)c3cccc(OCCCO)c3)c(-c3ccccc3)c12,intermediate,454.47800000000024,5.506820000000006,1.0,6.0,5.576754126063192
CHEMBL597507,COc1cccc(C(=O)c2oc3ccc4c(C)cc(=O)oc4c3c2-c2cccc(Br)c2)c1,active,489.32100000000014,6.516720000000004,0.0,5.0,7.045757490560675
CHEMBL603919,Cc1cc(=O)oc2c1ccc1oc(C(=O)c3cccs3)c(-c3cccc(Br)c3)c12,active,465.32400000000007,6.569620000000003,0.0,5.0,7.221848749616356
CHEMBL222813,CC(=O)N[C@@H]1[C@@H](NC(=N)N)C=C(C(=O)O)O[C@H]1[C@H](O)[C@H](O)CO,active,332.31300000000005,-3.5758299999999976,8.0,7.0,6.455931955649724
CHEMBL222813,CC(=O)N[C@@H]1[C@@H](NC(=N)N)C=C(C(=O)O)O[C@H]1[C@H](O)[C@H](O)CO,active,332.31300000000005,-3.5758299999999976,8.0,7.0,7.522878745280337
CHEMBL222813,CC(=O)N[C@@H]1[C@@H](NC(=N)N)C=C(C(=O)O)O[C@H]1[C@H](O)[C@H](O)CO,active,332.31300000000005,-3.5758299999999976,8.0,7.0,7.221848749616356
CHEMBL602496,Cc1cc(=O)oc2c1ccc1oc(C(=O)c3cccs3)c(-c3ccccc3)c12,active,386.42800000000005,5.807120000000004,0.0,5.0,7.045757490560675
CHEMBL602496,Cc1cc(=O)oc2c1ccc1oc(C(=O)c3cccs3)c(-c3ccccc3)c12,active,386.42800000000005,5.807120000000004,0.0,5.0,6.823908740944319
CHEMBL1079039,C/C(=C\COc1ccc2ccc(=O)oc2c1)CC/C=C(\C)CC[C@@H](OC(=O)O)C(C)(C)O,active,444.5240000000002,5.458900000000006,2.0,6.0,9.0268721464003
CHEMBL1079137,CC(C)=CCC/C(C)=C/[C@@H](O)C/C(C)=C/COc1ccc2ccc(=O)oc2c1,active,382.5000000000001,5.561800000000006,1.0,4.0,9.443697499232712
CHEMBL1079138,CC(=O)OC(CC=C(C)C)/C(C)=C/[C@@H](O)C/C(C)=C/COc1ccc2ccc(=O)oc2c1,active,440.53600000000023,5.103400000000005,1.0,6.0,9.09151498112135
CHEMBL1078629,COC(=O)CC[C@H]1C(=C(C)C)CC[C@H](C)[C@]1(C)COc1ccc2ccc(=O)oc2c1,active,412.5260000000001,5.513800000000006,0.0,5.0,9.585026652029182
CHEMBL1078509,CC(C)=C1CC[C@H](C)[C@](C)(COc2ccc3ccc(=O)oc3c2)[C@H]1CCC(=O)O,active,398.4990000000002,5.425400000000005,1.0,4.0,9.346787486224656
CHEMBL177697,C/C(=C\COc1ccc2ccc(=O)oc2c1)CC[C@@H]1C(C)(C)[C@H]2CC[C@]1(C)O2,active,382.50000000000017,5.492000000000005,0.0,4.0,9.537602002101044
CHEMBL1078138,C=C1CC[C@@H]2C(C)(C)[C@H](O)CC[C@@]2(C)[C@H]1COc1ccc2ccc(=O)oc2c1,active,382.50000000000006,4.941400000000005,1.0,4.0,9.292429823902063
CHEMBL1078139,CC1=CC[C@@H]2C(C)(C)[C@@H](O)CC[C@@]2(C)[C@@H]1COc1ccc2ccc(=O)oc2c1,active,382.50000000000006,4.941400000000005,1.0,4.0,9.327902142064282
CHEMBL1077718,CC1=CC(=O)[C@@H]2C(C)(C)[C@H](O)CC[C@@]2(C)[C@@H]1COc1ccc2ccc(=O)oc2c1,active,396.4830000000001,4.120400000000004,1.0,5.0,9.065501548756432
CHEMBL1078838,CC1=CC(=O)[C@@H]2C(C)(C)C(=O)CC[C@@]2(C)[C@@H]1COc1ccc2ccc(=O)oc2c1,active,394.4670000000001,4.328600000000003,0.0,5.0,9.494850021680094
CHEMBL660,NC12CC3CC(CC(C3)C1)C2,active,151.253,1.9139,1.0,1.0,9.036212172654444
CHEMBL1078839,C/C(=C\COc1ccc2ccc(=O)oc2c1)CC/C=C(\C)CC[C@@H](O)C(C)(C)O,active,400.51500000000016,4.756600000000006,2.0,5.0,9.00436480540245
CHEMBL660,NC12CC3CC(CC(C3)C1)C2,intermediate,151.253,1.9139,1.0,1.0,5.2247537402597635
CHEMBL1097725,CC(C)(C)C1CCC(N)CC1,inactive,155.28499999999997,2.5500000000000007,1.0,1.0,4.475084852460133
CHEMBL1097726,C[C@@H]1[C@@H](N)C[C@H]2C[C@@H]1C2(C)C,intermediate,153.26899999999998,2.0158,1.0,1.0,5.220547816595938
CHEMBL1097727,C[C@H]1[C@H](N)C[C@@H]2C[C@H]1C2(C)C,intermediate,153.26899999999998,2.0158,1.0,1.0,5.865504144165326
CHEMBL1097728,CC1(C)[C@@H]2CC[C@H](CN)[C@H]1C2,intermediate,153.269,2.0174,1.0,1.0,5.637517525248826
CHEMBL1096399,Cl.NC12CC3CC(CC1C3)C2,inactive,173.68699999999995,1.9456,1.0,1.0,4.417822962311591
CHEMBL1084193,CCCCCCCCCCCCCCCCCC(=O)N[C@@H](C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CO)C(=O)N1CCC[C@H]1C(=O)N[C@H](C(=O)N[C@@H](CCSC)C(=O)N[C@H](C(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC(N)=O)C(=O)NCC(=O)N[C@@H](C)C(=O)N[C@@H](CCC(N)=O)C(=O)N1CCC[C@H]1C(N)=O)C(C)C)[C@@H](C)O,inactive,1841.3030000000006,-2.606729999999972,21.0,23.0,3.275724130399211
CHEMBL1084194,CCCCCCCCCCCCCCCCCC(=O)N[C@@H](C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CC(C)C)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@H](C(=O)N[C@@H](CCSC)C(=O)N[C@H](C(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCCN)C(=O)N1CCC[C@H]1C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(N)=O)C(=O)N1CCC[C@H]1C(N)=O)C(C)C)[C@@H](C)O,inactive,1964.5500000000006,-0.20735999999996396,22.0,23.0,4.958607314841775
CHEMBL1084195,CCCCCCCCCCCCCCCCCC(=O)N[C@@H](C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CC(C)C)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCSC)C(=O)N[C@H](C(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N[C@@H](CCCCN)C(=O)N1CCC[C@H]1C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(N)=O)C(=O)N1CCC[C@H]1C(N)=O)C(C)C,intermediate,1990.5480000000007,-1.1362599999999563,24.0,24.0,5.050609993355087
